Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-04530,Buildings Building Envelope Reporter,Building Envelope Reporter for Laboratory in Africa (Site level),Buildings,Building Envelope,Reporter,Site,Laboratory,Africa,P2,Low,0.8,0.4,0.5-2,Q4 2026,AI reporter agent that reports and documents building envelope in the buildings sector for Laboratory in Africa at the site level to reduce emissions and operating cost.
GLA-04531,Buildings HVAC Core Integrator,HVAC Core Integrator for CommercialOffice in Japan (Campus level),Buildings,HVAC Core,Integrator,Campus,CommercialOffice,Japan,P0,High,2.4,0.8,2-5,Q1 2026,AI integrator agent that integrates and connects hvac core in the buildings sector for CommercialOffice in Japan at the campus level to reduce emissions and operating cost.
GLA-04532,Buildings Building Types Communicator,Building Types Communicator for Hospital in Canada (Portfolio level),Buildings,Building Types,Communicator,Portfolio,Hospital,Canada,P2,Low,4.0,1.0,0.5-2,Q4 2026,AI communicator agent that communicates and engages building types in the buildings sector for Hospital in Canada at the portfolio level to reduce emissions and operating cost.
GLA-04533,Buildings Smart Control Coordinator,Smart Control Coordinator for DataCenter in Nordics (Asset level),Buildings,Smart Control,Coordinator,Asset,DataCenter,Nordics,P0,High,0.8,0.6,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates smart control in the buildings sector for DataCenter in Nordics at the asset level to reduce emissions and operating cost.
GLA-04534,Buildings District Energy Optimizer,District Energy Optimizer for Retail in Australia (Site level),Buildings,District Energy,Optimizer,Site,Retail,Australia,P0,High,1.0,0.5,2-5,Q4 2025,AI optimizer agent that optimizes and enhances district energy in the buildings sector for Retail in Australia at the site level to reduce emissions and operating cost.
GLA-04535,Buildings Building Envelope Monitor,Building Envelope Monitor for Warehouse in Brazil (Campus level),Buildings,Building Envelope,Monitor,Campus,Warehouse,Brazil,P1,Medium,1.2,0.4,1-3,Q3 2026,AI monitor agent that monitors and tracks building envelope in the buildings sector for Warehouse in Brazil at the campus level to reduce emissions and operating cost.
GLA-04536,Buildings HVAC Core Controller,HVAC Core Controller for Hotel in Global (Portfolio level),Buildings,HVAC Core,Controller,Portfolio,Hotel,Global,P1,Medium,3.2,0.8,1-3,Q2 2026,AI controller agent that controls and regulates hvac core in the buildings sector for Hotel in Global at the portfolio level to reduce emissions and operating cost.
GLA-04537,Buildings Building Types Automator,Building Types Automator for School in US (Asset level),Buildings,Building Types,Automator,Asset,School,US,P1,Medium,1.0,1.0,1-3,Q3 2026,AI automator agent that automates and manages building types in the buildings sector for School in US at the asset level to reduce emissions and operating cost.
GLA-04538,Buildings Smart Control Predictor,Smart Control Predictor for University in EU (Site level),Buildings,Smart Control,Predictor,Site,University,EU,P1,Medium,1.6,0.6,1-3,Q2 2026,AI predictor agent that predicts and forecasts smart control in the buildings sector for University in EU at the site level to reduce emissions and operating cost.
GLA-04539,Buildings District Energy Analyzer,District Energy Analyzer for MixedUse in UK (Campus level),Buildings,District Energy,Analyzer,Campus,MixedUse,UK,P1,Medium,1.5,0.5,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates district energy in the buildings sector for MixedUse in UK at the campus level to reduce emissions and operating cost.
GLA-04540,Buildings Building Envelope Calculator,Building Envelope Calculator for Laboratory in China (Portfolio level),Buildings,Building Envelope,Calculator,Portfolio,Laboratory,China,P2,Low,1.6,0.4,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies building envelope in the buildings sector for Laboratory in China at the portfolio level to reduce emissions and operating cost.
GLA-04541,Buildings HVAC Core Reporter,HVAC Core Reporter for CommercialOffice in India (Asset level),Buildings,HVAC Core,Reporter,Asset,CommercialOffice,India,P2,Low,0.8,0.8,0.5-2,Q1 2027,AI reporter agent that reports and documents hvac core in the buildings sector for CommercialOffice in India at the asset level to reduce emissions and operating cost.
GLA-04542,Buildings Building Types Integrator,Building Types Integrator for Hospital in SEAsia (Site level),Buildings,Building Types,Integrator,Site,Hospital,SEAsia,P0,High,2.0,1.0,2-5,Q4 2025,AI integrator agent that integrates and connects building types in the buildings sector for Hospital in SEAsia at the site level to reduce emissions and operating cost.
GLA-04543,Buildings Smart Control Communicator,Smart Control Communicator for DataCenter in MENA (Campus level),Buildings,Smart Control,Communicator,Campus,DataCenter,MENA,P2,Low,2.4,0.6,0.5-2,Q1 2027,AI communicator agent that communicates and engages smart control in the buildings sector for DataCenter in MENA at the campus level to reduce emissions and operating cost.
GLA-04544,Buildings District Energy Coordinator,District Energy Coordinator for Retail in LatAm (Portfolio level),Buildings,District Energy,Coordinator,Portfolio,Retail,LatAm,P0,High,2.0,0.5,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates district energy in the buildings sector for Retail in LatAm at the portfolio level to reduce emissions and operating cost.
GLA-04545,Buildings Building Envelope Optimizer,Building Envelope Optimizer for Warehouse in Africa (Asset level),Buildings,Building Envelope,Optimizer,Asset,Warehouse,Africa,P0,High,0.4,0.4,2-5,Q1 2026,AI optimizer agent that optimizes and enhances building envelope in the buildings sector for Warehouse in Africa at the asset level to reduce emissions and operating cost.
GLA-04546,Buildings HVAC Core Monitor,HVAC Core Monitor for Hotel in Japan (Site level),Buildings,HVAC Core,Monitor,Site,Hotel,Japan,P1,Medium,1.6,0.8,1-3,Q2 2026,AI monitor agent that monitors and tracks hvac core in the buildings sector for Hotel in Japan at the site level to reduce emissions and operating cost.
GLA-04547,Buildings Building Types Controller,Building Types Controller for School in Canada (Campus level),Buildings,Building Types,Controller,Campus,School,Canada,P1,Medium,3.0,1.0,1-3,Q3 2026,AI controller agent that controls and regulates building types in the buildings sector for School in Canada at the campus level to reduce emissions and operating cost.
GLA-04548,Buildings Smart Control Automator,Smart Control Automator for University in Nordics (Portfolio level),Buildings,Smart Control,Automator,Portfolio,University,Nordics,P1,Medium,3.2,0.6,1-3,Q2 2026,AI automator agent that automates and manages smart control in the buildings sector for University in Nordics at the portfolio level to reduce emissions and operating cost.
GLA-04549,Buildings District Energy Predictor,District Energy Predictor for MixedUse in Australia (Asset level),Buildings,District Energy,Predictor,Asset,MixedUse,Australia,P1,Medium,0.5,0.5,1-3,Q3 2026,AI predictor agent that predicts and forecasts district energy in the buildings sector for MixedUse in Australia at the asset level to reduce emissions and operating cost.
GLA-04550,Buildings Building Envelope Analyzer,Building Envelope Analyzer for Laboratory in Brazil (Site level),Buildings,Building Envelope,Analyzer,Site,Laboratory,Brazil,P1,Medium,0.8,0.4,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates building envelope in the buildings sector for Laboratory in Brazil at the site level to reduce emissions and operating cost.
GLA-04551,Buildings HVAC Core Calculator,HVAC Core Calculator for CommercialOffice in Global (Campus level),Buildings,HVAC Core,Calculator,Campus,CommercialOffice,Global,P2,Low,2.4,0.8,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies hvac core in the buildings sector for CommercialOffice in Global at the campus level to reduce emissions and operating cost.
GLA-04552,Buildings Building Types Reporter,Building Types Reporter for Hospital in US (Portfolio level),Buildings,Building Types,Reporter,Portfolio,Hospital,US,P2,Low,4.0,1.0,0.5-2,Q4 2026,AI reporter agent that reports and documents building types in the buildings sector for Hospital in US at the portfolio level to reduce emissions and operating cost.
GLA-04553,Buildings Smart Control Integrator,Smart Control Integrator for DataCenter in EU (Asset level),Buildings,Smart Control,Integrator,Asset,DataCenter,EU,P0,High,0.8,0.6,2-5,Q1 2026,AI integrator agent that integrates and connects smart control in the buildings sector for DataCenter in EU at the asset level to reduce emissions and operating cost.
GLA-04554,Buildings District Energy Communicator,District Energy Communicator for Retail in UK (Site level),Buildings,District Energy,Communicator,Site,Retail,UK,P2,Low,1.0,0.5,0.5-2,Q4 2026,AI communicator agent that communicates and engages district energy in the buildings sector for Retail in UK at the site level to reduce emissions and operating cost.
GLA-04555,Buildings Building Envelope Coordinator,Building Envelope Coordinator for Warehouse in China (Campus level),Buildings,Building Envelope,Coordinator,Campus,Warehouse,China,P0,High,1.2,0.4,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates building envelope in the buildings sector for Warehouse in China at the campus level to reduce emissions and operating cost.
GLA-04556,Buildings HVAC Core Optimizer,HVAC Core Optimizer for Hotel in India (Portfolio level),Buildings,HVAC Core,Optimizer,Portfolio,Hotel,India,P0,High,3.2,0.8,2-5,Q4 2025,AI optimizer agent that optimizes and enhances hvac core in the buildings sector for Hotel in India at the portfolio level to reduce emissions and operating cost.
GLA-04557,Buildings Building Types Monitor,Building Types Monitor for School in SEAsia (Asset level),Buildings,Building Types,Monitor,Asset,School,SEAsia,P1,Medium,1.0,1.0,1-3,Q3 2026,AI monitor agent that monitors and tracks building types in the buildings sector for School in SEAsia at the asset level to reduce emissions and operating cost.
GLA-04558,Buildings Smart Control Controller,Smart Control Controller for University in MENA (Site level),Buildings,Smart Control,Controller,Site,University,MENA,P1,Medium,1.6,0.6,1-3,Q2 2026,AI controller agent that controls and regulates smart control in the buildings sector for University in MENA at the site level to reduce emissions and operating cost.
GLA-04559,Buildings District Energy Automator,District Energy Automator for MixedUse in LatAm (Campus level),Buildings,District Energy,Automator,Campus,MixedUse,LatAm,P1,Medium,1.5,0.5,1-3,Q3 2026,AI automator agent that automates and manages district energy in the buildings sector for MixedUse in LatAm at the campus level to reduce emissions and operating cost.
GLA-04560,Buildings Building Envelope Predictor,Building Envelope Predictor for Laboratory in Africa (Portfolio level),Buildings,Building Envelope,Predictor,Portfolio,Laboratory,Africa,P1,Medium,1.6,0.4,1-3,Q2 2026,AI predictor agent that predicts and forecasts building envelope in the buildings sector for Laboratory in Africa at the portfolio level to reduce emissions and operating cost.
GLA-04561,Buildings HVAC Core Analyzer,HVAC Core Analyzer for CommercialOffice in Japan (Asset level),Buildings,HVAC Core,Analyzer,Asset,CommercialOffice,Japan,P1,Medium,0.8,0.8,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates hvac core in the buildings sector for CommercialOffice in Japan at the asset level to reduce emissions and operating cost.
GLA-04562,Buildings Building Types Calculator,Building Types Calculator for Hospital in Canada (Site level),Buildings,Building Types,Calculator,Site,Hospital,Canada,P2,Low,2.0,1.0,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies building types in the buildings sector for Hospital in Canada at the site level to reduce emissions and operating cost.
GLA-04563,Buildings Smart Control Reporter,Smart Control Reporter for DataCenter in Nordics (Campus level),Buildings,Smart Control,Reporter,Campus,DataCenter,Nordics,P2,Low,2.4,0.6,0.5-2,Q1 2027,AI reporter agent that reports and documents smart control in the buildings sector for DataCenter in Nordics at the campus level to reduce emissions and operating cost.
